id,playerId,sourcePlayerName,displayName,originalChineseSurname,realSurname,season,team,position,quality,qualityName,sourceLeague,isActiveEra,isCuratedStar,isChineseNationalSpecial,nba2kOverall,nba2kPotential,nba2kPotentialRuleApplied,specialQualityReason,goatAttributeOverrideApplied,profileSourceGroup,nba2kAllTimeReference,nba2kAllTimeOverall,nba2kAllTimeTeams,scoring,rebound,assist,steal,block,stat_points_per_game,stat_rebounds_per_game,stat_assists_per_game,stat_steals_per_game,stat_blocks_per_game,cbaAwardProfile
card_q03_cba_wangzhizhi,cba_wangzhizhi,王治郅,望治郅,王治郅,王,0,八一,C,3,新秀,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,151,88,33,10,19,,,,,,"{""mvpSeasons"": [""1999-00""], ""fmvpSeasons"": [""1999-00"", ""2006-07""], ""tier"": 15}"
card_q03_097,ewingpa01,Patrick Ewing,游因,尤因,Ewing,1986,NYK,C,3,新秀,NBA,False,False,False,95.0,95.0,False,,False,,True,95.0,纽约尼克斯,180,90,44,20,20,20.0,9.0,2.0,1.1,2.1,
card_q03_cba_dingyanyuhang,cba_dingyanyuhang,丁彦雨航,玎彦雨航,丁彦雨航,丁,0,山东,SF,3,新秀,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,157,63,36,13,9,,,,,,"{""mvpSeasons"": [""2016-17"", ""2017-18""], ""fmvpSeasons"": [], ""tier"": 13}"
card_q03_099,mullich01,Chris Mullin,木林,马尤勒勒,Mullin,1986,GSW,SG,3,新秀,NBA,False,False,False,94.0,94.0,False,,False,,True,94.0,金州勇士,180,63,42,20,14,14.0,2.1,1.9,1.3,0.4,
card_q03_100,johnske02,Kevin Johnson,越翰逊,约翰逊,Johnson,1988,2TM,PG,3,新秀,NBA,False,False,False,89.0,94.0,False,,False,,True,93.0,菲尼克斯太阳,180,72,50,20,10,9.2,2.4,5.5,1.3,0.3,
card_q04_001,qizh01,Zhou Qi,洲琦,周琦,Qi,2019,HOU,PF,4,饮水机,NBA,False,True,True,,,False,,False,ChinaSpecial,False,,,100,50,30,10,10,2.0,0.0,0.0,0.0,0.0,
card_q04_002,jianlyi01,Yi Jianlian,奕建联,易建联,Jianlian,2010,NJN,PF,4,饮水机,NBA,False,True,True,,,False,,False,ChinaSpecial,False,,,280,140,30,27,30,12.0,7.2,0.9,0.7,1.0,
card_q04_003,cuiyo01,Cui Yongxi,崔勇熙,崔永熙,Yongxi,2025,BRK,SG,4,饮水机,NBA,True,True,True,,,False,,False,ChinaSpecial,False,,,100,50,30,10,10,0.6,0.4,0.0,0.0,0.0,
card_q04_004,yangha01,Yang Hansen,阳瀚森,杨瀚森,Hansen,2026,POR,C,4,饮水机,NBA,True,True,True,70.0,,False,,False,ChinaSpecial,False,,,100,50,30,10,10,2.2,1.5,0.5,0.1,0.2,
card_q04_005,zhizhwa01,Wang Zhizhi,望治郅,王治郅,Zhizhi,2002,DAL,C,4,饮水机,NBA,False,True,True,,,False,,False,ChinaSpecial,False,,,157,60,30,10,10,5.6,2.0,0.4,0.2,0.3,
card_q04_006,anderky01,Kyle Anderson,理凯尔,李凯尔,Anderson,2021,MEM,PF,4,饮水机,NBA,True,True,True,77.0,79.0,False,,False,ChinaSpecial,False,,,280,140,79,30,28,12.4,5.7,3.6,1.2,0.8,
card_q04_007,mingya01,Yao Ming,尧明,姚明,Ming,2007,HOU,C,4,饮水机,NBA,False,True,True,91.0,91.0,False,,False,Extra24+ChinaSpecial,True,91.0,休斯顿火箭,280,140,44,15,30,25.0,9.4,2.0,0.4,2.0,
card_q04_008,bateeme01,Mengke Bateer,芭特尔,巴特尔,Bateer,2002,DEN,C,4,饮水机,NBA,False,True,True,,,False,,False,ChinaSpecial,False,,,143,108,30,15,10,5.1,3.6,0.8,0.4,0.2,
card_q04_009,yuesu01,Sun Yue,荪悦,孙悦,Yue,2009,LAL,SG,4,饮水机,NBA,False,True,True,,,False,,False,ChinaSpecial,False,,,100,50,30,10,10,0.6,0.0,0.2,0.1,0.1,
card_q04_010,stockjo01,John Stockton,思托克顿,斯托克顿,Stockton,1990,UTA,PG,4,饮水机,NBA,False,True,False,97.0,97.0,False,,False,NBA75,True,97.0,犹他爵士,280,78,80,30,10,17.2,2.6,14.5,2.7,0.2,
card_q04_011,wallabe01,Ben Wallace,桦莱士,华莱士,Wallace,2005,DET,C,4,饮水机,NBA,False,True,False,89.0,89.0,False,,False,Extra24,True,89.0,底特律活塞,272,140,37,30,30,9.7,12.2,1.7,1.4,2.4,
card_q04_012,mutomdi01,Dikembe Mutombo,慕托姆博,穆托姆博,Mutombo,1992,DEN,C,4,饮水机,NBA,False,True,False,92.0,92.0,False,,False,Extra24,True,91.0,丹佛掘金 / 亚特兰大老鹰,280,140,48,23,30,16.6,12.3,2.2,0.6,3.0,
card_q04_013,divacvl01,Vlade Divac,迪瓦慈,德艾维阿,Divac,1995,LAL,C,4,饮水机,NBA,False,False,False,88.0,88.0,False,,False,,True,87.0,萨克拉门托国王,280,140,80,30,30,16.0,10.4,4.1,1.4,2.2,
card_q04_014,sabonar01,Arvydas Sabonis,飒博尼斯,萨博尼斯,Sabonis,1998,POR,C,4,饮水机,NBA,False,False,False,88.0,88.0,False,,False,,True,88.0,波特兰开拓者,280,140,66,30,30,16.0,10.0,3.0,0.9,1.1,
card_q04_015,rodmade01,Dennis Rodman,洛德曼,罗德曼,Rodman,1988,DET,SF,4,饮水机,NBA,False,True,False,93.0,93.0,False,,False,NBA75,True,93.0,芝加哥公牛 / 底特律活塞,280,140,30,30,18,11.6,8.7,1.3,0.9,0.5,
card_q04_016,vanvlfr01,Fred VanVleet,范芙利特,范弗利特,VanVleet,2022,TOR,PG,4,饮水机,NBA,True,False,False,80.0,84.0,False,,False,,True,85.0,多伦多猛龙,280,132,80,30,18,20.3,4.4,6.7,1.7,0.5,
card_q04_017,wiggian01,Andrew Wiggins,维津斯,维金斯,Wiggins,2017,MIN,SF,4,饮水机,NBA,True,False,False,81.0,85.0,False,,False,,True,86.0,明尼苏达森林狼,280,120,51,30,14,23.6,4.0,2.3,1.0,0.4,
card_q04_018,willizi01,Zion Williamson,锡暗,威森,Williamson,2021,NOP,PF,4,饮水机,NBA,True,False,False,87.0,90.0,False,,False,,True,92.0,新奥尔良鹈鹕,280,140,80,30,21,27.0,7.2,3.7,0.9,0.6,
card_q04_019,simmobe01,Ben Simmons,熙蒙斯,西蒙斯,Simmons,2019,PHI,PG,4,饮水机,NBA,True,False,False,86.0,91.0,False,,False,,True,86.0,费城76人,280,140,80,30,28,16.9,8.8,7.7,1.4,0.8,
card_q04_020,thompkl01,Klay Thompson,唐普森,汤普森,Thompson,2017,GSW,SG,4,饮水机,NBA,True,True,False,80.0,90.0,False,,False,Extra24,True,91.0,金州勇士,280,111,46,30,18,22.3,3.7,2.1,0.8,0.5,
card_q04_021,doncilu01,Luka Dončić,冬契奇,东契奇,Doncic,2024,DAL,PG,4,饮水机,NBA,True,True,False,95.0,99.0,False,,False,Extra24,True,93.0,达拉斯独行侠,280,140,80,30,18,33.9,9.2,9.8,1.4,0.5,
card_q04_022,odengr01,Greg Oden,傲登,奥德伊纳,Oden,2010,POR,C,4,饮水机,NBA,False,False,False,,,False,,False,,False,,,280,140,30,15,30,11.1,8.5,0.9,0.4,2.3,
card_q04_023,georgpa01,Paul George,侨治,乔治,George,2019,OKC,SF,4,饮水机,NBA,True,True,False,81.0,90.0,False,,False,Extra24,True,93.0,洛杉矶快船 / 印第安纳步行者,280,140,80,30,14,28.0,8.2,4.1,2.2,0.4,
card_q04_024,aytonde01,Deandre Ayton,爱顿,艾顿,Ayton,2020,PHO,C,4,饮水机,NBA,True,False,False,81.0,83.0,False,,False,,False,,,280,140,42,27,30,18.2,11.5,1.9,0.7,1.5,
card_q04_025,antetgi01,Giannis Antetokounmpo,雅德托昆博,阿德托昆博,Antetokounmpo,2023,MIL,PF,4,饮水机,NBA,True,True,False,97.0,98.0,False,,False,NBA75,True,97.0,密尔沃基雄鹿,280,140,80,30,28,31.1,11.8,5.7,0.8,0.8,
card_q04_026,paulch01,Chris Paul,宝罗,保罗,Paul,2009,NOH,PG,4,饮水机,NBA,True,True,False,81.0,95.0,False,,False,NBA75,True,97.0,休斯顿火箭 / 洛杉矶快船 / 新奥尔良鹈鹕,280,140,80,30,10,22.8,5.5,11.0,2.8,0.1,
card_q04_027,jamesle01,LeBron James,瞻姆斯,詹姆斯,James,2006,CLE,SF,4,饮水机,NBA,True,True,False,94.0,99.0,False,,False,NBA75,True,99.0,洛杉矶湖人 / 迈阿密热火 / 克里夫兰骑士,280,140,80,30,28,31.4,7.0,6.6,1.6,0.8,
card_q04_028,curryst01,Stephen Curry,酷里,库里,Curry,2021,GSW,PG,4,饮水机,NBA,True,True,False,94.0,99.0,False,,False,NBA75,True,98.0,金州勇士,280,140,80,30,10,32.0,5.5,5.8,1.2,0.1,
card_q04_029,duranke01,Kevin Durant,渡兰特,杜兰特,Durant,2014,OKC,SF,4,饮水机,NBA,True,True,False,93.0,99.0,False,,False,NBA75,True,97.0,金州勇士 / 俄克拉荷马雷霆 / 菲尼克斯太阳 / 布鲁克林篮网,280,140,80,30,24,32.0,7.4,5.5,1.3,0.7,
card_q04_030,jokicni01,Nikola Jokić,约吉奇,约基奇,Jokic,2025,DEN,C,4,饮水机,NBA,True,True,False,98.0,99.0,False,,False,Extra24,True,97.0,丹佛掘金,280,140,80,30,21,29.6,12.7,10.2,1.8,0.6,
card_q04_031,nowitdi01,Dirk Nowitzki,糯维茨基,诺维茨基,Nowitzki,2006,DAL,PF,4,饮水机,NBA,False,True,False,98.0,98.0,False,,False,NBA75,True,98.0,达拉斯独行侠,280,140,62,27,30,26.6,9.0,2.8,0.7,1.0,
card_q04_032,wadedw01,Dwyane Wade,维德,韦德,Wade,2009,MIA,SG,4,饮水机,NBA,False,True,False,97.0,97.0,False,,False,NBA75,True,97.0,迈阿密热火,280,140,80,30,30,30.2,5.0,7.5,2.2,1.3,
card_q04_033,bryanko01,Kobe Bryant,颗比,布莱恩特,Bryant,2006,LAL,SG,4,饮水机,NBA,False,True,False,99.0,99.0,False,,False,NBA75,True,99.0,洛杉矶湖人,280,140,80,30,14,35.4,5.3,4.5,1.8,0.4,
card_q04_034,garneke01,Kevin Garnett,嘉内特,加内特,Garnett,2004,MIN,PF,4,饮水机,NBA,False,True,False,98.0,98.0,False,,False,NBA75,True,98.0,波士顿凯尔特人 / 明尼苏达森林狼,280,140,80,30,30,24.2,13.9,5.0,1.5,2.2,
card_q04_035,duncati01,Tim Duncan,登肯,邓肯,Duncan,2002,SAS,PF,4,饮水机,NBA,False,True,False,98.0,98.0,False,,False,NBA75,True,98.0,圣安东尼奥马刺,280,140,80,27,30,25.5,12.7,3.7,0.7,2.5,
card_q04_036,nashst01,Steve Nash,娜什,纳什,Nash,2006,PHO,PG,4,饮水机,NBA,False,True,False,96.0,96.0,False,,False,NBA75,True,96.0,达拉斯独行侠 / 菲尼克斯太阳,280,126,80,30,10,18.8,4.2,10.5,0.8,0.2,
card_q04_037,onealsh01,Shaquille O'Neal,傲尼尔,奥尼尔,O'Neal,2000,LAL,C,4,饮水机,NBA,False,True,False,98.0,98.0,False,,False,NBA75,True,98.0,洛杉矶湖人 / 迈阿密热火 / 奥兰多魔术,280,140,80,19,30,29.7,13.6,3.8,0.5,3.0,
card_q04_038,pippesc01,Scottie Pippen,琵蓬,皮蓬,Pippen,1994,CHI,SF,4,饮水机,NBA,False,True,False,97.0,97.0,False,,False,NBA75,True,97.0,芝加哥公牛,280,140,80,30,28,22.0,8.7,5.6,2.9,0.8,
card_q04_039,malonka01,Karl Malone,玛龙,马龙,Malone,1990,UTA,PF,4,饮水机,NBA,False,True,False,97.0,97.0,False,,False,NBA75,True,97.0,犹他爵士,280,140,62,30,21,31.0,11.1,2.8,1.5,0.6,
card_q04_040,jordami01,Michael Jordan,侨丹,乔丹,Jordan,1987,CHI,SG,4,饮水机,NBA,False,True,False,99.0,99.0,False,,False,NBA75,True,99.0,芝加哥公牛,280,140,80,30,30,37.1,5.2,4.6,2.9,1.5,
card_q04_041,olajuha01,Hakeem Olajuwon,傲拉朱旺,奥拉朱旺,Olajuwon,1995,HOU,C,4,饮水机,NBA,False,True,False,99.0,99.0,False,,False,NBA75,True,99.0,休斯顿火箭,280,140,77,30,30,27.8,10.8,3.5,1.8,3.4,
card_q04_042,johnsma02,Magic Johnson,魔术师,约翰逊,Johnson,1987,LAL,PG,4,饮水机,NBA,False,True,False,99.0,99.0,False,,False,NBA75,True,99.0,洛杉矶湖人,280,140,80,30,18,23.9,6.3,12.2,1.7,0.5,
card_q04_043,malonmo01,Moses Malone,玛龙,马龙,Malone,1982,HOU,C,4,饮水机,NBA,False,True,False,97.0,97.0,False,,False,NBA75,True,97.0,休斯顿火箭 / 费城76人 / 华盛顿奇才,280,140,40,30,30,31.1,14.7,1.8,0.9,1.5,
card_q04_044,birdla01,Larry Bird,柏德,伯德,Bird,1988,BOS,SF,4,饮水机,NBA,False,True,False,99.0,99.0,False,,False,NBA75,True,99.0,波士顿凯尔特人,280,140,80,30,28,29.9,9.3,6.1,1.6,0.8,
card_q04_045,abdulka01,Kareem Abdul-Jabbar,佳巴尔,贾巴尔,Abdul-Jabbar,1972,MIL,C,4,饮水机,NBA,False,True,False,99.0,99.0,False,,False,NBA75,True,99.0,洛杉矶湖人 / 密尔沃基雄鹿,280,140,80,10,10,34.8,16.6,4.6,0.0,0.0,
card_q04_046,ervinju01,Julius Erving,殴文,欧文,Erving,1980,PHI,SF,4,饮水机,NBA,False,True,False,97.0,97.0,False,,False,NBA75,True,97.0,费城76人 / 布鲁克林篮网,280,140,80,30,30,26.9,7.4,4.6,2.2,1.8,
card_q04_047,fraziwa01,Walt Frazier,芙雷泽,弗雷泽,Frazier,1972,NYK,PG,4,饮水机,NBA,False,True,False,97.0,97.0,False,,False,NBA75,True,97.0,纽约尼克斯,280,140,80,10,10,23.2,6.7,5.8,0.0,0.0,
card_q04_cba_huweidong,cba_huweidong,胡卫东,湖卫东,胡卫东,胡,0,江苏,SG,4,饮水机,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,267,92,64,26,17,,,,,,"{""mvpSeasons"": [""1995-96"", ""1996-97""], ""fmvpSeasons"": [], ""tier"": 14}"
card_q04_049,roberos01,Oscar Robertson,洛伯特森,罗伯特森,Robertson,1964,CIN,PG,4,饮水机,NBA,False,True,False,97.0,98.0,False,,False,NBA75,True,97.0,密尔沃基雄鹿 / 萨克拉门托国王,280,140,80,10,10,31.4,9.9,11.0,0.0,0.0,
card_q04_050,westje01,Jerry West,维斯特,韦斯特,West,1966,LAL,SG,4,饮水机,NBA,False,True,False,97.0,97.0,False,,False,NBA75,True,97.0,洛杉矶湖人,280,140,80,10,10,31.3,7.1,6.1,0.0,0.0,
card_q04_051,chambwi01,Wilt Chamberlain,璋伯伦,张伯伦,Chamberlain,1962,PHW,C,4,饮水机,NBA,False,True,False,99.0,99.0,False,,False,NBA75,True,99.0,洛杉矶湖人 / 金州勇士 / 费城76人,280,140,53,10,10,50.4,25.7,2.4,0.0,0.0,
card_q04_052,russebi01,Bill Russell,啦塞尔,拉塞尔,Russell,1962,BOS,C,4,饮水机,NBA,False,True,False,98.0,98.0,False,,False,NBA75,True,98.0,波士顿凯尔特人,280,140,80,10,10,18.9,23.6,4.5,0.0,0.0,
card_q04_053,pettibo01,Bob Pettit,沛蒂特,佩蒂特,Pettit,1962,STL,PF,4,饮水机,NBA,False,True,False,95.0,95.0,False,,False,NBA75,True,95.0,亚特兰大老鹰,280,140,80,10,10,31.1,18.7,3.7,0.0,0.0,
card_q04_054,leonaka01,Kawhi Leonard,纶纳德,伦纳德,Leonard,2026,LAC,SF,4,饮水机,NBA,True,True,False,92.0,96.0,False,,False,NBA75,True,96.0,圣安东尼奥马刺 / 洛杉矶快船 / 多伦多猛龙,280,140,79,30,14,27.9,6.4,3.6,1.9,0.4,
card_q04_cba_zhufangyu,cba_zhufangyu,朱芳雨,珠芳雨,朱芳雨,朱,0,广东,SF,4,饮水机,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,266,108,62,25,21,,,,,,"{""mvpSeasons"": [""2006-07"", ""2011-12""], ""fmvpSeasons"": [""2004-05"", ""2007-08"", ""2008-09"", ""2009-10""], ""tier"": 15}"
card_q04_056,gilgesh01,Shai Gilgeous-Alexander,鸭梨山大,吉尔杰斯亚历山大,Gilgeous-Alexander,2025,OKC,PG,4,饮水机,NBA,True,False,False,98.0,98.0,False,,False,,True,96.0,俄克拉荷马雷霆,280,140,80,30,30,32.7,5.0,6.4,1.7,1.0,
card_q04_cba_yijianlian,cba_yijianlian,易建联,奕建联,易建联,易,0,广东,PF,4,饮水机,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,248,133,56,22,26,,,,,,"{""mvpSeasons"": [""2012-13"", ""2013-14"", ""2014-15"", ""2015-16"", ""2019-20""], ""fmvpSeasons"": [""2005-06"", ""2012-13"", ""2018-19""], ""tier"": 15}"
card_q04_cba_dingyanyuhang,cba_dingyanyuhang,丁彦雨航,玎彦雨航,丁彦雨航,丁,0,山东,SF,4,饮水机,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,248,100,58,23,19,,,,,,"{""mvpSeasons"": [""2016-17"", ""2017-18""], ""fmvpSeasons"": [], ""tier"": 13}"
card_q04_059,hardeja01,James Harden,哈灯,哈登,Harden,2019,HOU,PG,4,饮水机,NBA,True,True,False,89.0,93.0,False,,False,NBA75,True,95.0,休斯顿火箭,280,140,80,30,24,36.1,6.6,7.5,2.0,0.7,
card_q04_060,westbru01,Russell Westbrook,维司布鲁克,威斯布鲁克,Westbrook,2017,OKC,PG,4,饮水机,NBA,True,True,False,95.0,95.0,False,,False,NBA75,True,95.0,俄克拉荷马雷霆,280,140,80,30,14,31.6,10.7,10.4,1.6,0.4,
card_q04_061,embiijo01,Joel Embiid,蒽比德,恩比德,Embiid,2024,PHI,C,4,饮水机,NBA,True,True,False,92.0,95.0,False,,False,Extra24,True,95.0,费城76人,280,140,80,30,30,34.7,11.0,5.6,1.2,1.7,
card_q04_062,davisan02,Anthony Davis,戴维思,戴维斯,Davis,2018,NOP,PF,4,饮水机,NBA,True,True,False,93.0,95.0,False,,False,NBA75,True,94.0,洛杉矶湖人 / 新奥尔良鹈鹕,280,140,51,30,30,28.1,11.1,2.3,1.5,2.6,
card_q04_063,tatumja01,Jayson Tatum,榙图姆,塔图姆,Tatum,2023,BOS,SF,4,饮水机,NBA,True,False,False,94.0,97.0,False,,False,,True,94.0,波士顿凯尔特人,280,140,80,30,24,30.1,8.8,4.6,1.1,0.7,
card_q04_cba_wangzhelin,cba_wangzhelin,王哲林,望哲林,王哲林,王,0,福建/上海,C,4,饮水机,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,222,133,47,18,28,,,,,,"{""mvpSeasons"": [""2018-19"", ""2022-23""], ""fmvpSeasons"": [], ""tier"": 13}"
card_q04_065,lillada01,Damian Lillard,立拉德,利拉德,Lillard,2023,POR,PG,4,饮水机,NBA,True,True,False,88.0,94.0,False,,False,NBA75,True,95.0,波特兰开拓者,280,140,80,30,10,32.2,4.8,7.3,0.9,0.3,
card_q04_066,irvinky01,Kyrie Irving,殴文,欧文,Irving,2020,BRK,PG,4,饮水机,NBA,True,True,False,90.0,92.0,False,,False,Extra24,True,94.0,克里夫兰骑士,280,140,80,30,18,27.4,5.2,6.4,1.4,0.5,
card_q04_067,rosede01,Derrick Rose,洛斯,罗斯,Rose,2011,CHI,PG,4,饮水机,NBA,False,False,False,95.0,95.0,False,,False,,True,95.0,芝加哥公牛,280,123,80,30,21,25.0,4.1,7.7,1.0,0.6,
card_q04_cba_wuqian,cba_wuqian,吴前,梧前,吴前,吴,0,浙江,PG,4,饮水机,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,212,82,78,26,15,,,,,,"{""mvpSeasons"": [""2020-21""], ""fmvpSeasons"": [], ""tier"": 13}"
card_q04_cba_hujinqiu,cba_hujinqiu,胡金秋,湖金秋,胡金秋,胡,0,广厦,PF,4,饮水机,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,230,124,51,20,24,,,,,,"{""mvpSeasons"": [""2021-22"", ""2024-25""], ""fmvpSeasons"": [], ""tier"": 13}"
card_q04_cba_abdusalam,cba_abdusalam,阿不都沙拉木,雅不都沙拉木,阿不都沙拉木,阿,0,新疆,PF,4,饮水机,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,230,124,51,20,24,,,,,,"{""mvpSeasons"": [""2023-24""], ""fmvpSeasons"": [], ""tier"": 13}"
card_q04_071,cartevi01,Vince Carter,喀特,卡特,Carter,2001,TOR,SF,4,饮水机,NBA,False,True,False,96.0,96.0,False,,False,Extra24,True,96.0,布鲁克林篮网 / 多伦多猛龙,280,140,80,30,30,27.6,5.5,3.9,1.5,1.1,
card_q04_072,parketo01,Tony Parker,琶克,帕克,Parker,2009,SAS,PG,4,饮水机,NBA,False,True,False,95.0,95.0,False,,False,Extra24,True,95.0,圣安东尼奥马刺,280,93,80,30,10,22.0,3.1,6.9,0.9,0.1,
card_q04_cba_liuyudong,cba_liuyudong,刘玉栋,柳玉栋,刘玉栋,刘,0,八一,PF,4,饮水机,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,248,133,56,22,26,,,,,,"{""mvpSeasons"": [""2001-02""], ""fmvpSeasons"": [""2001-02"", ""2002-03""], ""tier"": 15}"
card_q04_cba_wangzhizhi,cba_wangzhizhi,王治郅,望治郅,王治郅,王,0,八一,C,4,饮水机,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,240,136,52,20,29,,,,,,"{""mvpSeasons"": [""1999-00""], ""fmvpSeasons"": [""1999-00"", ""2006-07""], ""tier"": 15}"
card_q04_075,piercpa01,Paul Pierce,琵尔斯,皮尔斯,Pierce,2006,BOS,SF,4,饮水机,NBA,False,True,False,94.0,94.0,False,,False,NBA75,True,94.0,波士顿凯尔特人,280,140,80,30,14,26.8,6.7,4.7,1.4,0.4,
card_q04_cba_hexining,cba_hexining,贺希宁,鹤希宁,贺希宁,贺,0,深圳,SG,4,饮水机,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,258,88,61,25,16,,,,,,"{""mvpSeasons"": [""2025-26""], ""fmvpSeasons"": [], ""tier"": 13}"
card_q04_cba_dufeng,cba_dufeng,杜锋,渡锋,杜锋,杜,0,广东,PF,4,饮水机,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,230,124,51,20,24,,,,,,"{""mvpSeasons"": [], ""fmvpSeasons"": [""2003-04""], ""tier"": 13}"
card_q04_078,allenra02,Ray Allen,雅伦,阿伦,Allen,2007,SEA,SG,4,饮水机,NBA,False,True,False,94.0,96.0,False,,False,NBA75,True,94.0,密尔沃基雄鹿 / 俄克拉荷马雷霆,280,135,80,30,10,26.4,4.5,4.1,1.5,0.2,
card_q04_079,kiddja01,Jason Kidd,吉德,基德,Kidd,2003,NJN,PG,4,饮水机,NBA,False,True,False,95.0,95.0,False,,False,NBA75,True,95.0,达拉斯独行侠 / 菲尼克斯太阳 / 布鲁克林篮网,280,140,80,30,10,18.7,6.3,8.9,2.2,0.3,
card_q04_cba_wangshipeng,cba_wangshipeng,王仕鹏,望仕鹏,王仕鹏,王,0,广东,SG,4,饮水机,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,258,88,61,25,16,,,,,,"{""mvpSeasons"": [], ""fmvpSeasons"": [""2010-11""], ""tier"": 13}"
card_q04_081,mcgratr01,Tracy McGrady,卖迪,麦格雷迪,McGrady,2003,ORL,SG,4,饮水机,NBA,False,True,False,95.0,95.0,False,,False,Extra24,True,95.0,休斯顿火箭 / 奥兰多魔术 / 多伦多猛龙,280,140,80,30,28,32.1,6.5,5.5,1.7,0.8,
card_q04_082,iversal01,Allen Iverson,爱弗森,艾弗森,Iverson,2006,PHI,PG,4,饮水机,NBA,False,True,False,96.0,97.0,False,,False,NBA75,True,96.0,费城76人,280,96,80,30,10,33.0,3.2,7.4,1.9,0.1,
card_q04_cba_humingxuan,cba_humingxuan,胡明轩,湖明轩,胡明轩,胡,0,广东,PG,4,饮水机,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,212,82,78,26,15,,,,,,"{""mvpSeasons"": [], ""fmvpSeasons"": [""2020-21""], ""tier"": 13}"
card_q04_084,mournal01,Alonzo Mourning,墨宁,莫宁,Mourning,1996,MIA,C,4,饮水机,NBA,False,True,False,94.0,94.0,False,,False,Extra24,True,94.0,迈阿密热火 / 夏洛特黄蜂,280,140,51,30,30,23.2,10.4,2.3,1.0,2.7,
card_q04_085,paytoga01,Gary Payton,沛顿,佩顿,Payton,2000,SEA,PG,4,饮水机,NBA,False,True,False,95.0,95.0,False,,False,NBA75,True,95.0,俄克拉荷马雷霆,280,140,80,30,10,24.2,6.5,8.9,1.9,0.2,
card_q04_cba_sunjun,cba_sunjun,孙军,荪军,孙军,孙,0,吉林,SF,4,饮水机,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,248,100,58,23,19,,,,,,"{""mvpSeasons"": [""1998-99"", ""2002-03""], ""fmvpSeasons"": [], ""tier"": 13}"
card_q04_cba_tangzhengdong,cba_tangzhengdong,唐正东,塘正东,唐正东,唐,0,江苏,C,4,饮水机,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,222,133,47,18,28,,,,,,"{""mvpSeasons"": [""2003-04"", ""2004-05"", ""2007-08""], ""fmvpSeasons"": [], ""tier"": 13}"
card_q04_cba_yaoming,cba_yaoming,姚明,尧明,姚明,姚,0,上海,C,4,饮水机,CBA,False,True,True,,,False,CBA大陆MVP/FMVP球星，开放新秀及以上所有品质,False,CBAAwardLocal,,,,240,136,52,20,29,,,,,,"{""mvpSeasons"": [""2000-01""], ""fmvpSeasons"": [""2000-01""], ""tier"": 15}"
card_q04_089,robinda01,David Robinson,洛宾逊,罗宾逊,Robinson,1994,SAS,C,4,饮水机,NBA,False,True,False,96.0,96.0,False,,False,NBA75,True,96.0,圣安东尼奥马刺,280,140,80,30,30,29.8,10.7,4.8,1.7,3.3,
card_q04_090,ewingpa01,Patrick Ewing,游因,尤因,Ewing,1990,NYK,C,4,饮水机,NBA,False,False,False,95.0,95.0,False,,False,,True,95.0,纽约尼克斯,280,140,48,30,30,28.6,10.9,2.2,1.0,4.0,
